Customer_id;recency;frequency;monetary;recency_score;frequency_score;monetary_score;RF_SCORE;segment
17673;3;13;4174;5;5;5;55;champions
17674;75;2;551;3;3;2;33;need_attention
17675;2;70;37642;5;5;5;55;champions
17676;5;10;2449;5;5;4;55;champions
17677;3;54;35058;5;5;5;55;champions
17678;265;2;600;2;3;2;23;at_Risk
17679;54;7;3578;4;4;5;44;loyal_customers
17680;25;3;497;4;3;2;43;potential_loyalists
17681;598;5;731;1;4;3;14;at_Risk
17682;11;11;4065;5;5;5;55;champions
17683;387;3;819;2;3;3;23;at_Risk
17684;45;1;239;4;2;1;42;potential_loyalists
17685;18;12;5455;5;5;5;55;champions
17686;8;9;8297;5;5;5;55;champions
17687;422;1;433;1;2;2;12;hibernating
17688;395;1;304;2;2;2;22;hibernating
17689;389;2;317;2;3;2;23;at_Risk
17690;31;20;6964;4;5;5;45;loyal_customers
17691;359;4;638;2;4;3;24;at_Risk
17692;128;12;2976;3;5;5;35;loyal_customers
17693;138;1;200;3;2;1;32;about_to_sleep
17694;143;3;1696;3;3;4;33;need_attention
17695;133;5;1746;3;4;4;34;loyal_customers
17696;39;27;7680;4;5;5;45;loyal_customers
17697;237;1;339;2;2;2;22;hibernating
17698;262;1;155;2;2;1;22;hibernating
17699;478;2;442;1;3;2;13;at_Risk
17700;18;14;6680;5;5;5;55;champions
17701;254;1;418;2;2;2;22;hibernating
17702;31;6;3144;4;4;5;44;loyal_customers
17703;36;4;1095;4;4;3;44;loyal_customers
17704;170;2;885;3;3;3;33;need_attention
17705;4;11;2084;5;5;4;55;champions
17706;5;31;20272;5;5;5;55;champions
17707;186;8;609;3;5;3;35;loyal_customers
17708;189;4;884;3;4;3;34;loyal_customers
17709;171;5;671;3;4;3;34;loyal_customers
17710;425;1;294;1;2;2;12;hibernating
17711;12;2;385;5;3;2;53;potential_loyalists
17712;46;1;523;4;2;2;42;potential_loyalists
17713;383;4;1198;2;4;3;24;at_Risk
17714;322;5;1410;2;4;4;24;at_Risk
17715;202;2;490;2;3;2;23;at_Risk
17716;24;24;15957;4;5;5;45;loyal_customers
17717;422;1;377;1;2;2;12;hibernating
17718;233;2;439;2;3;2;23;at_Risk
17719;39;15;5396;4;5;5;45;loyal_customers
17720;27;10;2667;4;5;4;45;loyal_customers
17721;660;1;307;1;2;2;12;hibernating
17722;97;5;3520;3;4;5;34;loyal_customers
17723;128;7;3378;3;4;5;34;loyal_customers
17724;72;3;1033;3;3;3;33;need_attention
17725;17;11;3439;5;5;5;55;champions
17726;396;7;1092;2;4;3;24;at_Risk
17727;16;1;1060;5;2;3;52;potential_loyalists
17728;5;5;4239;5;4;5;54;champions
17729;597;1;439;1;2;2;12;hibernating
17730;4;20;7774;5;5;5;55;champions
17731;80;6;1709;3;4;4;34;loyal_customers
17732;374;8;2166;2;5;4;25;cant_loose
17733;40;2;692;4;3;3;43;potential_loyalists
17734;55;6;1442;4;4;4;44;loyal_customers
17735;3;26;16790;5;5;5;55;champions
17736;10;3;377;5;3;2;53;potential_loyalists
17737;10;2;168;5;3;1;53;potential_loyalists
17738;20;13;4184;5;5;5;55;champions
17739;13;18;7731;5;5;5;55;champions
17740;390;6;427;2;4;2;24;at_Risk
17741;408;2;101;2;3;1;23;at_Risk
17742;114;11;2098;3;5;4;35;loyal_customers
17743;449;1;229;1;2;1;12;hibernating
17744;5;7;2649;5;4;4;54;champions
17745;479;2;600;1;3;2;13;at_Risk
17746;241;4;904;2;4;3;24;at_Risk
17747;114;1;71;3;2;1;32;about_to_sleep
17748;528;1;358;1;2;2;12;hibernating
17749;179;3;1026;3;3;3;33;need_attention
17750;6;9;1710;5;5;4;55;champions
17751;422;1;158;1;2;1;12;hibernating
17752;360;1;81;2;2;1;22;hibernating
17753;465;4;382;1;4;2;14;at_Risk
17754;2;13;4451;5;5;5;55;champions
17756;377;3;729;2;3;3;23;at_Risk
17757;2;56;9074;5;5;5;55;champions
17758;20;12;4964;5;5;5;55;champions
17759;18;5;1262;5;4;4;54;champions
17760;23;6;746;4;4;3;44;loyal_customers
17761;34;1;713;4;2;3;42;potential_loyalists
17762;457;1;130;1;2;1;12;hibernating
17763;264;4;86;2;4;1;24;at_Risk
17764;52;5;1514;4;4;4;44;loyal_customers
17765;160;4;524;3;4;2;34;loyal_customers
17766;382;2;300;2;3;2;23;at_Risk
17767;16;2;413;5;3;2;53;potential_loyalists
17768;9;7;3293;5;4;5;54;champions
17769;14;17;7053;5;5;5;55;champions
17770;200;5;1143;2;4;3;24;at_Risk
17771;58;4;387;4;4;2;44;loyal_customers
17772;12;3;361;5;3;2;53;potential_loyalists
17773;515;2;575;1;3;2;13;at_Risk
17774;98;9;3274;3;5;5;35;loyal_customers
17775;256;1;56;2;2;1;22;hibernating
17776;388;2;331;2;3;2;23;at_Risk
17777;26;3;648;4;3;3;43;potential_loyalists
17778;663;1;198;1;2;1;12;hibernating
17779;22;3;650;4;3;3;43;potential_loyalists
17780;668;3;347;1;3;2;13;at_Risk
17781;160;2;188;3;3;1;33;need_attention
17782;384;2;679;2;3;3;23;at_Risk
17783;73;3;377;3;3;2;33;need_attention
17784;551;1;113;1;2;1;12;hibernating
17785;54;3;403;4;3;2;43;potential_loyalists
17786;86;2;267;3;3;1;33;need_attention
17787;154;4;1818;3;4;4;34;loyal_customers
17788;75;2;1118;3;3;3;33;need_attention
17789;282;2;397;2;3;2;23;at_Risk
17790;28;20;2779;4;5;4;45;loyal_customers
17791;31;1;106;4;2;1;42;potential_loyalists
17792;468;2;368;1;3;2;13;at_Risk
17793;26;1;300;4;2;2;42;potential_loyalists
17794;688;2;147;1;3;1;13;at_Risk
17795;181;2;343;3;3;2;33;need_attention
17796;41;7;1236;4;4;4;44;loyal_customers
17797;23;8;1972;4;5;4;45;loyal_customers
17798;583;1;178;1;2;1;12;hibernating
17799;23;20;6247;4;5;5;45;loyal_customers
17800;38;9;1187;4;5;3;45;loyal_customers
17801;452;3;770;1;3;3;13;at_Risk
17802;83;10;4946;3;5;5;35;loyal_customers
17803;393;1;185;2;2;1;22;hibernating
17804;377;3;384;2;3;2;23;at_Risk
17805;75;2;927;3;3;3;33;need_attention
17806;12;1;546;5;2;2;52;potential_loyalists
17807;396;3;438;2;3;2;23;at_Risk
17808;550;4;263;1;4;1;14;at_Risk
17809;17;20;10086;5;5;5;55;champions
17810;670;2;373;1;3;2;13;at_Risk
17811;5;47;9520;5;5;5;55;champions
17812;14;7;912;5;4;3;54;champions
17813;15;5;1698;5;4;4;54;champions
17814;376;2;1609;2;3;4;23;at_Risk
17815;394;1;592;2;2;2;22;hibernating
17816;38;6;96;4;4;1;44;loyal_customers
17817;5;6;788;5;4;3;54;champions
17818;739;1;125;1;2;1;12;hibernating
17819;73;12;6021;3;5;5;35;loyal_customers
17820;375;1;181;2;2;1;22;hibernating
17821;407;1;335;2;2;2;22;hibernating
17822;421;5;2163;1;4;4;14;at_Risk
17823;422;2;449;1;3;2;13;at_Risk
17824;52;1;298;4;2;2;42;potential_loyalists
17825;600;4;702;1;4;3;14;at_Risk
17826;375;1;133;2;2;1;22;hibernating
17827;6;6;2376;5;4;4;54;champions
17828;24;4;1820;4;4;4;44;loyal_customers
17829;300;5;4757;2;4;5;24;at_Risk
17830;3;3;399;5;3;2;53;potential_loyalists
17831;34;1;35;4;2;1;42;potential_loyalists
17832;51;1;155;4;2;1;42;potential_loyalists
17833;724;1;338;1;2;2;12;hibernating
17834;416;2;690;1;3;3;13;at_Risk
17835;4;3;342;5;3;2;53;potential_loyalists
17836;48;1;110;4;2;1;42;potential_loyalists
17837;43;8;1541;4;5;4;45;loyal_customers
17838;28;13;5605;4;5;5;45;loyal_customers
17839;43;1;318;4;2;2;42;potential_loyalists
17840;445;1;176;1;2;1;12;hibernating
17841;3;211;68545;5;5;5;55;champions
17842;603;1;431;1;2;2;12;hibernating
17843;304;2;320;2;3;2;23;at_Risk
17844;108;1;52;3;2;1;32;about_to_sleep
17845;556;4;596;1;4;2;14;at_Risk
17847;517;2;130;1;3;1;13;at_Risk
17848;82;30;3559;3;5;5;35;loyal_customers
17849;219;8;1064;2;5;3;25;cant_loose
17850;373;155;51209;2;5;5;25;cant_loose
17851;423;6;1552;1;4;4;14;at_Risk
17852;13;5;658;5;4;3;54;champions
17853;408;3;1596;2;3;4;23;at_Risk
17854;186;6;1069;3;4;3;34;loyal_customers
17855;374;1;209;2;2;1;22;hibernating
17856;3;4;1418;5;4;4;54;champions
17857;5;24;27347;5;5;5;55;champions
17858;7;30;12519;5;5;5;55;champions
17859;306;1;142;2;2;1;22;hibernating
17860;370;4;717;2;4;3;24;at_Risk
17861;4;18;5088;5;5;5;55;champions
17862;325;4;1255;2;4;4;24;at_Risk
17863;60;12;5360;4;5;5;45;loyal_customers
17864;14;5;877;5;4;3;54;champions
17865;32;46;26312;4;5;5;45;loyal_customers
17866;144;3;1135;3;3;3;33;need_attention
17867;31;15;1582;4;5;4;45;loyal_customers
17868;387;1;227;2;2;1;22;hibernating
17869;108;7;814;3;4;3;34;loyal_customers
17870;3;13;2753;5;5;4;55;champions
17871;206;5;1069;2;4;3;24;at_Risk
17872;383;1;236;2;2;1;22;hibernating
17873;81;18;6265;3;5;5;35;loyal_customers
17874;186;6;683;3;4;3;34;loyal_customers
17875;689;1;167;1;2;1;12;hibernating
17876;401;3;3424;2;3;5;23;at_Risk
17877;171;1;238;3;2;1;32;about_to_sleep
17878;45;3;1379;4;3;4;43;potential_loyalists
17879;175;1;179;3;2;1;32;about_to_sleep
17880;366;3;825;2;3;3;23;at_Risk
17881;305;1;133;2;2;1;22;hibernating
17882;380;2;292;2;3;2;23;at_Risk
17883;4;7;988;5;4;3;54;champions
17884;5;20;2698;5;5;4;55;champions
17885;13;1;156;5;2;1;52;potential_loyalists
17886;33;6;1573;4;4;4;44;loyal_customers
17887;130;1;111;3;2;1;32;about_to_sleep
17888;22;25;1807;4;5;4;45;loyal_customers
17889;213;7;746;2;4;3;24;at_Risk
17890;324;2;587;2;3;2;23;at_Risk
17891;163;1;204;3;2;1;32;about_to_sleep
17892;57;3;244;4;3;1;43;potential_loyalists
17893;226;1;107;2;2;1;22;hibernating
17894;73;18;2305;3;5;4;35;loyal_customers
17895;45;1;95;4;2;1;42;potential_loyalists
17896;24;1;256;4;2;1;42;potential_loyalists
17897;174;9;2100;3;5;4;35;loyal_customers
17898;86;4;299;3;4;2;34;loyal_customers
17899;160;1;155;3;2;1;32;about_to_sleep
17900;191;2;112;2;3;1;23;at_Risk
17901;30;3;260;4;3;1;43;potential_loyalists
17902;548;1;216;1;2;1;12;hibernating
17903;395;1;381;2;2;2;22;hibernating
17904;22;1;181;4;2;1;42;potential_loyalists
17905;72;13;2179;3;5;4;35;loyal_customers
17906;248;1;73;2;2;1;22;hibernating
17907;642;1;292;1;2;2;12;hibernating
17908;375;5;1142;2;4;3;24;at_Risk
17909;738;1;110;1;2;1;12;hibernating
17910;727;1;262;1;2;1;12;hibernating
17911;10;1;366;5;2;2;52;potential_loyalists
17912;311;6;375;2;4;2;24;at_Risk
17913;60;14;3429;4;5;5;45;loyal_customers
17914;5;1;329;5;2;2;52;potential_loyalists
17915;552;1;226;1;2;1;12;hibernating
17916;630;2;44;1;3;1;13;at_Risk
17917;46;3;335;4;3;2;43;potential_loyalists
17918;502;3;396;1;3;2;13;at_Risk
17919;89;2;1840;3;3;4;33;need_attention
17920;5;54;23582;5;5;5;55;champions
17921;65;10;2394;3;5;4;35;loyal_customers
17922;544;1;170;1;2;1;12;hibernating
17923;283;3;497;2;3;2;23;at_Risk
17924;13;8;3258;5;5;5;55;champions
17925;374;1;244;2;2;1;22;hibernating
17926;134;5;1035;3;4;3;34;loyal_customers
17927;723;1;294;1;2;2;12;hibernating
17928;46;3;341;4;3;2;43;potential_loyalists
17929;12;12;3082;5;5;5;55;champions
17930;37;13;4275;4;5;5;45;loyal_customers
17931;135;14;3402;3;5;5;35;loyal_customers
17932;30;3;1332;4;3;4;43;potential_loyalists
17933;633;1;115;1;2;1;12;hibernating
17934;53;3;1049;4;3;3;43;potential_loyalists
17935;139;7;686;3;4;3;34;loyal_customers
17936;6;1;380;5;2;2;52;potential_loyalists
17937;10;7;4301;5;4;5;54;champions
17938;421;1;144;1;2;1;12;hibernating
17939;161;1;99;3;2;1;32;about_to_sleep
17940;50;15;28439;4;5;5;45;loyal_customers
17941;132;4;1433;3;4;4;34;loyal_customers
17942;9;1;78;5;2;1;52;potential_loyalists
17944;424;1;75;1;2;1;12;hibernating
17945;698;3;360;1;3;2;13;at_Risk
17946;234;2;150;2;3;1;23;at_Risk
17947;38;1;177;4;2;1;42;potential_loyalists
17948;148;1;359;3;2;2;32;about_to_sleep
17949;2;117;108328;5;5;5;55;champions
17950;73;7;1166;3;4;3;34;loyal_customers
17951;41;4;1341;4;4;4;44;loyal_customers
17952;379;4;788;2;4;3;24;at_Risk
17953;541;1;159;1;2;1;12;hibernating
17954;6;19;3804;5;5;5;55;champions
17955;200;6;950;2;4;3;24;at_Risk
17956;250;1;1,12,1975;2;2;1;22;hibernating
17957;67;1;112;3;2;1;32;about_to_sleep
17958;118;2;974;3;3;3;33;need_attention
17959;593;1;141;1;2;1;12;hibernating
17960;172;3;135;3;3;1;33;need_attention
17961;22;100;2867;4;5;4;45;loyal_customers
17962;143;4;667;3;4;3;34;loyal_customers
17963;472;4;643;1;4;3;14;at_Risk
17964;33;2;463;4;3;2;43;potential_loyalists
17965;39;29;7007;4;5;5;45;loyal_customers
17966;39;10;1964;4;5;4;45;loyal_customers
17967;373;2;223;2;3;1;23;at_Risk
17968;375;4;590;2;4;2;24;at_Risk
17969;167;20;2354;3;5;4;35;loyal_customers
17970;212;1;563;2;2;2;22;hibernating
17971;549;1;162;1;2;1;12;hibernating
17972;243;1;135;2;2;1;22;hibernating
17973;53;1;337;4;2;2;42;potential_loyalists
17974;26;6;1739;4;4;4;44;loyal_customers
17975;16;24;6696;5;5;5;55;champions
17976;373;1;322;2;2;2;22;hibernating
17977;30;2;1511;4;3;4;43;potential_loyalists
17978;366;4;1160;2;4;3;24;at_Risk
17979;37;4;732;4;4;3;44;loyal_customers
17980;167;4;1013;3;4;3;34;loyal_customers
17981;412;1;239;1;2;1;12;hibernating
17982;682;1;138;1;2;1;12;hibernating
17983;396;1;172;2;2;1;22;hibernating
17984;146;5;1152;3;4;3;34;loyal_customers
17985;23;1;631;4;2;3;42;potential_loyalists
17986;57;1;20,08,2026;4;2;1;42;potential_loyalists
17987;186;5;965;3;4;3;34;loyal_customers
17988;13;14;490;5;5;2;55;champions
17989;380;1;207;2;2;1;22;hibernating
17990;238;6;1528;2;4;4;24;at_Risk
17991;226;3;300;2;3;2;23;at_Risk
17992;390;1;253;2;2;1;22;hibernating
17993;618;1;226;1;2;1;12;hibernating
17994;123;11;2270;3;5;4;35;loyal_customers
17995;283;3;495;2;3;2;23;at_Risk
17996;381;3;482;2;3;2;23;at_Risk
17997;75;8;1962;3;5;4;35;loyal_customers
17998;381;3;639;2;3;3;23;at_Risk
17999;38;3;528;4;3;2;43;potential_loyalists
18000;565;1;124;1;2;1;12;hibernating
18001;13;6;924;5;4;3;54;champions
18002;377;4;244;2;4;1;24;at_Risk
18003;377;1;354;2;2;2;22;hibernating
18004;363;1;158;2;2;1;22;hibernating
18005;5;2;226;5;3;1;53;potential_loyalists
18006;24;4;970;4;4;3;44;loyal_customers
18007;394;1;215;2;2;1;22;hibernating
18008;71;23;19759;3;5;5;35;loyal_customers
18009;236;8;2144;2;5;4;25;cant_loose
18010;258;1;175;2;2;1;22;hibernating
18011;374;2;411;2;3;2;23;at_Risk
18012;724;1;115;1;2;1;12;hibernating
18013;156;2;187;3;3;1;33;need_attention
18014;29;1;162;4;2;1;42;potential_loyalists
18015;5;1;120;5;2;1;52;potential_loyalists
18016;33;7;1955;4;4;4;44;loyal_customers
18017;82;4;688;3;4;3;34;loyal_customers
18018;109;4;298;3;4;2;34;loyal_customers
18019;53;1;38;4;2;1;42;potential_loyalists
18020;545;1;190;1;2;1;12;hibernating
18021;511;2;216;1;3;1;13;at_Risk
18022;37;5;1507;4;4;4;44;loyal_customers
18024;154;2;390;3;3;2;33;need_attention
18025;381;6;1178;2;4;3;24;at_Risk
18026;502;2;2074;1;3;4;13;at_Risk
18027;100;1;115;3;2;1;32;about_to_sleep
18028;584;1;192;1;2;1;12;hibernating
18029;643;1;434;1;2;2;12;hibernating
18030;5;2;231;5;3;1;53;potential_loyalists
18031;380;1;451;2;2;2;22;hibernating
18032;335;1;74;2;2;1;22;hibernating
18033;66;1;94;3;2;1;32;about_to_sleep
18034;23;3;754;4;3;3;43;potential_loyalists
18035;37;5;1260;4;4;4;44;loyal_customers
18036;33;11;1545;4;5;4;45;loyal_customers
18037;155;15;167;3;5;1;35;loyal_customers
18038;557;1;141;1;2;1;12;hibernating
18039;375;4;548;2;4;2;24;at_Risk
18040;20;2;357;5;3;2;53;potential_loyalists
18041;13;38;8019;5;5;5;55;champions
18042;55;2;281;4;3;1;43;potential_loyalists
18043;26;3;529;4;3;2;43;potential_loyalists
18044;5;18;3506;5;5;5;55;champions
18045;46;1;178;4;2;1;42;potential_loyalists
18046;651;1;190;1;2;1;12;hibernating
18047;382;2;326;2;3;2;23;at_Risk
18048;204;3;395;2;3;2;23;at_Risk
18049;438;2;501;1;3;2;13;at_Risk
18050;360;2;412;2;3;2;23;at_Risk
18051;635;7;2282;1;4;4;14;at_Risk
18052;566;1;10877;1;2;5;12;hibernating
18053;72;3;571;3;3;2;33;need_attention
18054;394;1;177;2;2;1;22;hibernating
18055;8;14;10143;5;5;5;55;champions
18056;289;2;555;2;3;2;23;at_Risk
18057;394;3;1188;2;3;3;23;at_Risk
18058;11;3;774;5;3;3;53;potential_loyalists
18059;24;3;306;4;3;2;43;potential_loyalists
18060;409;2;1185;2;3;3;23;at_Risk
18061;23;28;6084;4;5;5;45;loyal_customers
18062;174;6;1633;3;4;4;34;loyal_customers
18063;392;2;187;2;3;1;23;at_Risk
18064;134;11;4482;3;5;5;35;loyal_customers
18065;7;29;5867;5;5;5;55;champions
18066;76;3;1440;3;3;4;33;need_attention
18067;41;1;396;4;2;2;42;potential_loyalists
18068;290;1;102;2;2;1;22;hibernating
18069;27;11;4465;4;5;5;45;loyal_customers
18070;670;1;314;1;2;2;12;hibernating
18071;259;6;1170;2;4;3;24;at_Risk
18072;187;1;247;3;2;1;32;about_to_sleep
18073;115;12;3860;3;5;5;35;loyal_customers
18074;375;2;1019;2;3;3;23;at_Risk
18075;24;20;5783;4;5;5;45;loyal_customers
18076;381;1;151;2;2;1;22;hibernating
18077;9;18;4079;5;5;5;55;champions
18078;218;4;726;2;4;3;24;at_Risk
18079;46;5;4204;4;4;5;44;loyal_customers
18080;20;2;1232;5;3;4;53;potential_loyalists
18081;37;3;343;4;3;2;43;potential_loyalists
18082;27;1;681;4;2;3;42;potential_loyalists
18083;399;1;464;2;2;2;22;hibernating
18084;17;3;795;5;3;3;53;potential_loyalists
18085;331;4;1342;2;4;4;24;at_Risk
18086;275;1;101;2;2;1;22;hibernating
18087;292;16;13909;2;5;5;25;cant_loose
18088;62;1;166;3;2;1;32;about_to_sleep
18089;448;1;428;1;2;2;12;hibernating
18090;423;1;322;1;2;2;12;hibernating
18091;594;1;361;1;2;2;12;hibernating
18092;3;18;14694;5;5;5;55;champions
18093;94;8;4453;3;5;5;35;loyal_customers
18094;83;13;6392;3;5;5;35;loyal_customers
18095;314;5;2303;2;4;4;24;at_Risk
18096;13;6;1658;5;4;4;54;champions
18097;9;11;4628;5;5;5;55;champions
18098;397;1;528;2;2;2;22;hibernating
18099;128;1;168;3;2;1;32;about_to_sleep
18100;551;1;452;1;2;2;12;hibernating
18101;12;5;622;5;4;3;54;champions
18102;2;145;580987;5;5;5;55;champions
18103;550;1;106;1;2;1;12;hibernating
18104;38;1;755;4;2;3;42;potential_loyalists
18105;39;1;113;4;2;1;42;potential_loyalists
18106;331;6;1441;2;4;4;24;at_Risk
18107;443;1;166;1;2;1;12;hibernating
18108;255;3;849;2;3;3;23;at_Risk
18109;3;38;9556;5;5;5;55;champions
18110;21;2;392;4;3;2;43;potential_loyalists
18111;590;1;406;1;2;2;12;hibernating
18112;13;4;773;5;4;3;54;champions
18113;370;1;76;2;2;1;22;hibernating
18114;291;1;220;2;2;1;22;hibernating
18115;699;1;9,07,2026;1;2;1;12;hibernating
18116;69;13;2134;3;5;4;35;loyal_customers
18117;27;1;316;4;2;2;42;potential_loyalists
18118;12;29;6221;5;5;5;55;champions
18119;369;1;181;2;2;1;22;hibernating
18120;215;1;111;2;2;1;22;hibernating
18121;150;2;653;3;3;3;33;need_attention
18122;9;6;1793;5;4;4;54;champions
18123;25;3;667;4;3;3;43;potential_loyalists
18124;473;1;103;1;2;1;12;hibernating
18125;31;4;1132;4;4;3;44;loyal_customers
18126;62;1;201;3;2;1;32;about_to_sleep
18127;20;4;556;5;4;2;54;champions
18128;538;1;399;1;2;2;12;hibernating
18129;244;1;113;2;2;1;22;hibernating
18130;16;3;1059;5;3;3;53;potential_loyalists
18131;633;1;223;1;2;1;12;hibernating
18132;505;1;220;1;2;1;12;hibernating
18133;213;1;932;2;2;3;22;hibernating
18134;599;2;445;1;3;2;13;at_Risk
18135;30;10;1250;4;5;4;45;loyal_customers
18136;64;5;1631;3;4;4;34;loyal_customers
18137;552;2;146;1;3;1;13;at_Risk
18138;296;1;153;2;2;1;22;hibernating
18139;19;6;8438;5;4;5;54;champions
18140;475;1;536;1;2;2;12;hibernating
18141;403;2;882;2;3;3;23;at_Risk
18142;158;2;1020;3;3;3;33;need_attention
18143;118;2;1000;3;3;3;33;need_attention
18144;9;19;4893;5;5;5;55;champions
18145;14;11;5610;5;5;5;55;champions
18146;142;2;160;3;3;1;33;need_attention
18147;47;2;179;4;3;1;43;potential_loyalists
18148;648;1;113;1;2;1;12;hibernating
18149;52;7;1554;4;4;4;44;loyal_customers
18150;33;3;567;4;3;2;43;potential_loyalists
18151;136;6;1879;3;4;4;34;loyal_customers
18152;647;1;427;1;2;2;12;hibernating
18153;660;1;246;1;2;1;12;hibernating
18154;4;5;933;5;4;3;54;champions
18155;76;3;372;3;3;2;33;need_attention
18156;14;2;676;5;3;3;53;potential_loyalists
18157;572;1;214;1;2;1;12;hibernating
18158;10;2;453;5;3;2;53;potential_loyalists
18159;302;1;530;2;2;2;22;hibernating
18160;58;3;1004;4;3;3;43;potential_loyalists
18161;16;6;1803;5;4;4;54;champions
18162;733;1;372;1;2;2;12;hibernating
18163;585;1;729;1;2;3;12;hibernating
18164;38;1;400;4;2;2;42;potential_loyalists
18165;178;1;302;3;2;2;32;about_to_sleep
18166;625;1;176;1;2;1;12;hibernating
18167;24;3;1385;4;3;4;43;potential_loyalists
18168;177;16;3436;3;5;5;35;loyal_customers
18169;62;1;203;3;2;1;32;about_to_sleep
18170;34;9;2878;4;5;4;45;loyal_customers
18171;60;9;2437;4;5;4;45;loyal_customers
18172;16;52;17467;5;5;5;55;champions
18173;88;5;2696;3;4;4;34;loyal_customers
18174;8;2;163;5;3;1;53;potential_loyalists
18175;677;1;176;1;2;1;12;hibernating
18176;359;1;476;2;2;2;22;hibernating
18177;32;9;2216;4;5;4;45;loyal_customers
18178;130;11;6104;3;5;5;35;loyal_customers
18179;10;8;2548;5;5;4;55;champions
18180;6;6;1844;5;4;4;54;champions
18181;25;5;1188;4;4;3;44;loyal_customers
18182;464;1;291;1;2;2;12;hibernating
18183;228;2;632;2;3;3;23;at_Risk
18184;16;1;50;5;2;1;52;potential_loyalists
18185;250;1;304;2;2;2;22;hibernating
18186;724;1;330;1;2;2;12;hibernating
18187;633;1;725;1;2;3;12;hibernating
18188;16;6;3281;5;4;5;54;champions
18189;79;3;1404;3;3;4;33;need_attention
18190;193;5;746;2;4;3;24;at_Risk
18191;263;2;529;2;3;2;23;at_Risk
18192;73;1;958;3;2;3;32;about_to_sleep
18193;166;3;1207;3;3;3;33;need_attention
18194;83;6;4162;3;4;5;34;loyal_customers
18195;388;1;101;2;2;1;22;hibernating
18196;96;4;1457;3;4;4;34;loyal_customers
18197;577;1;230;1;2;1;12;hibernating
18198;5;17;5426;5;5;5;55;champions
18199;685;1;345;1;2;2;12;hibernating
18200;107;1;150;3;2;1;32;about_to_sleep
18201;724;1;448;1;2;2;12;hibernating
18202;201;3;1397;2;3;4;23;at_Risk
18203;158;4;493;3;4;2;34;loyal_customers
18204;72;3;1975;3;3;4;33;need_attention
18205;37;2;517;4;3;2;43;potential_loyalists
18206;554;1;315;1;2;2;12;hibernating
18207;500;1;544;1;2;2;12;hibernating
18208;567;1;360;1;2;2;12;hibernating
18209;30;1;139;4;2;1;42;potential_loyalists
18210;3;7;2769;5;4;4;54;champions
18211;27;5;600;4;4;2;44;loyal_customers
18212;327;2;514;2;3;2;23;at_Risk
18213;238;1;232;2;2;1;22;hibernating
18214;532;4;1780;1;4;4;14;at_Risk
18215;90;5;2232;3;4;4;34;loyal_customers
18216;32;1;482;4;2;2;42;potential_loyalists
18217;30;4;945;4;4;3;44;loyal_customers
18218;212;4;1122;2;4;3;24;at_Risk
18219;4;17;3353;5;5;5;55;champions
18220;228;6;1922;2;4;4;24;at_Risk
18221;23;6;1425;4;4;4;44;loyal_customers
18222;94;1;443;3;2;2;32;about_to_sleep
18223;6;26;14001;5;5;5;55;champions
18224;265;1;159;2;2;1;22;hibernating
18225;4;26;13015;5;5;5;55;champions
